id,user_id,QoA_VLCresolution,QoA_VLCbitrate,QoA_VLCframerate,QoA_VLCdropped,QoA_VLCaudiorate,QoA_VLCaudioloss,QoA_BUFFERINGcount,QoA_BUFFERINGtime,QoS_type,QoS_operator,QoD_model,QoD_os-version,QoD_api-level,QoU_sex,QoU_age,QoU_Ustedy,QoF_begin,QoF_shift,QoF_audio,QoF_video,MOS
1043,124,360,454.26862,24.7,0,43.78333333,0,1,2342,2,3,D5803,4.4.4(suv3Rw),19,1,30,5,4,5,4,4,4
56,1,360,391.78363,29.53333333,1,43.53333333,0,1,2343,5,3,GT-I9195,4.4.2(I9195XXUCNK1),19,1,22,5,5,5,5,5,5
1676,158,360,94.920555,11.93333333,0,21.83333333,0,2,2345,5,4,GT-I9195,4.4.2(I9195XXUCNK4),19,1,40,5,4,5,2,3,3
1845,175,360,731.56635,24.68333333,0,43.78333333,0,1,2346,4,3,D5803,4.4.4(suv3Rw),19,1,52,5,4,5,4,4,4
463,52,360,326.75986,29.68333333,0,43.96666667,0,1,2348,4,1,D5803,4.4.4(suv3Rw),19,1,26,5,4,5,5,5,5
790,99,360,392.0739,30.11666667,0,44.3,0,1,2354,2,3,GT-I9300,4.1.2(I9300XXELL4),16,1,44,5,4,4,3,3,4
1642,153,360,93.264595,11.93333333,0,21.83333333,0,1,2354,5,1,GT-I9195,4.4.2(I9195XXUCNK4),19,0,38,5,3,3,4,2,1
1142,128,360,556.0555,29.71666667,0,43.96666667,0,1,2356,2,3,D5803,4.4.4(suv3Rw),19,1,27,5,2,4,3,2,4
763,93,360,571.55615,29.78333333,3,43.96666667,0,1,2356,5,1,GT-I9195,4.4.2(I9195XXUCNK1),19,0,19,5,4,5,4,5,4
1192,130,360,479.35867,25.06666667,0,44.46666667,0,1,2361,4,3,D5803,4.4.4(suv3Rw),19,1,29,5,5,5,5,5,5
932,118,360,843.3991,25.06666667,0,44.46666667,0,1,2362,2,3,D5803,4.4.4(suv3Rw),19,1,35,5,4,5,4,4,4
1010,122,360,439.95193,24.76666667,0,43.78333333,0,1,2365,4,3,D5803,4.4.4(suv3Rw),19,1,32,5,4,5,4,4,4
1173,129,240,55.06931,24.71666667,0,21.8,0,1,2366,4,3,D5803,4.4.4(suv3Rw),19,1,30,5,5,5,5,5,5
923,118,360,326.66656,29.7,0,43.7,0,2,2367,2,3,D5803,4.4.4(suv3Rw),19,1,35,5,4,5,4,4,4
1193,130,360,534.16406,24.71666667,0,43.8,0,1,2367,4,3,D5803,4.4.4(suv3Rw),19,1,29,5,5,5,5,5,5
1195,130,360,998.48676,30.7,1,45.35,0,2,2369,2,3,D5803,4.4.4(suv3Rw),19,1,29,5,5,5,5,5,5
460,52,360,399.15836,30.38333333,0,44.23333333,0,3,2374,4,3,D5803,4.4.4(suv3Rw),19,1,26,5,1,4,5,3,4
1637,152,360,55.33115,12.08333333,0,21.81666667,0,1,2375,5,4,GT-I9195,4.4.2(I9195XXUCNK4),19,0,29,4,4,5,3,3,3
948,119,240,55.09379,24.73333333,0,21.8,0,1,2377,2,3,D5803,4.4.4(suv3Rw),19,1,30,5,3,5,4,4,4
1123,127,360,383.47644,29.7,0,43.96666667,0,1,2377,2,3,D5803,4.4.4(suv3Rw),19,1,23,5,5,5,5,5,5
1513,143,360,281.77307,29.96666667,1,22.55,0,1,2379,5,4,HTC One_M8,5.0.1(457188.4),21,1,47,5,5,5,3,5,3
522,63,360,217.01274,29.65,0,43.95,0,1,2382,2,3,D5803,4.4.4(suv3Rw),19,1,27,5,3,4,5,5,4
994,121,360,472.51816,25.06666667,0,44.46666667,0,1,2382,2,3,D5803,4.4.4(suv3Rw),19,1,30,5,4,5,4,4,4
1241,131,360,431.96423,29.83333333,0,43.96666667,0,1,2382,4,3,D5803,4.4.4(suv3Rw),19,1,27,5,4,5,5,5,5
871,111,360,306.7301,29.73333333,0,43.96666667,0,1,2383,2,3,GT-I9195,4.4.2(I9195XXUCNK1),19,1,25,2,4,5,5,5,5
1161,128,360,327.31406,29.6,0,43.63333333,0,1,2383,4,3,D5803,4.4.4(suv3Rw),19,1,27,5,3,4,5,5,5
593,72,360,835.72064,25.55,1,45.2,0,2,2384,2,1,HTC One X+,4.1.1(122573.16),16,1,20,5,4,5,4,4,3
1648,153,360,82.957924,11.91666667,0,21.81666667,0,1,2389,5,4,GT-I9195,4.4.2(I9195XXUCNK4),19,0,38,5,3,5,2,3,1
1014,122,360,585.0729,25.1,0,44.46666667,0,1,2391,2,3,D5803,4.4.4(suv3Rw),19,1,32,5,4,5,4,3,4
1030,123,360,900.80383,30.1,0,44.28333333,0,1,2394,2,3,D5803,4.4.4(suv3Rw),19,1,24,5,4,5,4,4,4
829,104,360,550.87714,24.7,0,43.78333333,0,1,2395,5,1,D5803,4.4.4(suv3Rw),19,0,21,5,4,5,4,4,4
1096,125,360,660.8797,30.06666667,0,44.23333333,0,1,2396,4,3,D5803,4.4.4(suv3Rw),19,1,30,5,4,5,4,4,4
1711,162,360,411.64386,30.03333333,0,43.96666667,0,1,2398,5,4,ARCHOS 101G9,4.0.4(20130118.175432),15,0,50,4,4,5,4,5,4
1418,138,360,71.355095,9.966666667,0,21.81666667,0,2,2398,5,4,GT-I9300,4.3(I9300XXUGNB5),18,1,26,5,4,5,3,3,3
1235,131,360,473.0657,25.08333333,0,44.46666667,0,1,2399,4,3,D5803,4.4.4(suv3Rw),19,1,27,5,4,5,5,5,5
1818,173,360,470.69324,25.01666667,0,44.25,0,1,2400,4,3,GT-I9195,4.4.2(I9195XXUCNK4),19,1,31,5,3,5,3,4,4
935,118,360,412.84723,29.7,0,43.96666667,0,1,2401,4,3,D5803,4.4.4(suv3Rw),19,1,35,5,4,5,4,4,5
1806,172,360,326.57095,29.66666667,0,43.96666667,0,1,2403,2,3,GT-I9195,4.4.2(I9195XXUCNK4),19,1,28,5,4,5,4,4,4
985,121,360,468.8714,24.95,0,44.13333333,0,1,2408,2,3,D5803,4.4.4(suv3Rw),19,1,30,5,4,5,4,4,4
1542,145,360,528.4912,24.1,0,44.23333333,0,1,2409,5,4,GT-I9300,5.1.1(456c49d1b2),22,1,25,4,5,2,5,4,5
2073,181,360,573.44,25.15,0,44.48333333,0,1,2409,5,1,GT-I9300,4.1.2(I9300XXELL4),19,1,19,5,3,5,4,5,4
1257,133,360,315.18555,25.28333333,1,22.15,1,1,2410,4,2,D5803,4.4.4(suv3Rw),19,1,31,5,4,5,4,5,5
1062,125,360,517.7384,29.73333333,0,43.96666667,0,1,2411,2,3,D5803,4.4.4(suv3Rw),19,1,30,5,4,5,4,4,4
1083,125,360,570.3549,29.71666667,0,43.96666667,0,1,2413,2,3,D5803,4.4.4(suv3Rw),19,1,30,5,4,5,4,4,4
1417,138,360,55.349148,11.93333333,0,21.83333333,0,1,2414,5,4,GT-I9300,4.3(I9300XXUGNB5),18,1,26,5,5,5,3,3,3
885,114,360,217.59456,29.71666667,0,43.96666667,0,1,2416,2,3,D5803,4.4.4(suv3Rw),19,1,54,5,4,5,4,5,4
1180,130,360,393.35184,30.11666667,0,44.3,0,1,2416,2,3,D5803,4.4.4(suv3Rw),19,1,29,5,4,5,4,4,4
951,119,360,585.29913,25.03333333,0,44.45,0,1,2417,4,3,D5803,4.4.4(suv3Rw),19,1,30,5,4,5,4,4,4
483,55,360,401.68314,29.71666667,0,43.96666667,0,1,2417,5,1,HTC One X+,4.1.1(122573.16),16,1,44,5,2,5,5,5,5
902,117,360,564.63257,25.08333333,0,44.48333333,0,1,2419,2,3,D5803,4.4.4(suv3Rw),19,0,29,5,4,5,4,4,4
294,28,360,550.25977,25.01666667,0,43.78333333,0,1,2419,4,2,GT-I9300,4.1.2(I9300XXELL4),16,0,28,5,2,5,5,5,5
1464,139,360,93.347404,11.93333333,0,21.81666667,0,1,2419,5,4,D5803,4.4.4(suv3Rw),19,1,39,5,4,5,5,4,5
1813,173,360,279.81964,29.58333333,0,43.53333333,0,1,2423,2,3,GT-I9195,4.4.2(I9195XXUCNK4),19,1,31,5,4,5,5,4,4
900,117,360,732.90027,24.9,0,44.13333333,0,1,2424,2,3,D5803,4.4.4(suv3Rw),19,0,29,5,4,5,3,4,4
1181,130,360,738.34863,24.81666667,0,44.13333333,0,2,2426,4,3,D5803,4.4.4(suv3Rw),19,1,29,5,4,5,4,5,4
1189,130,360,844.32574,24.98333333,0,44.13333333,0,1,2426,4,3,D5803,4.4.4(suv3Rw),19,1,29,5,4,5,4,4,4
205,17,360,488.74527,24.95,0,43.8,0,1,2426,4,4,GT-I9300,4.1.2(I9300XXELL4),16,1,39,5,5,5,5,5,5
580,69,360,414.7069,29.98333333,1,43.96666667,0,1,2430,3,4,HTC One X+,4.1.1(122573.16),16,1,21,5,3,5,3,3,4
883,114,240,55.106354,24.75,0,21.81666667,0,1,2435,4,3,D5803,4.4.4(suv3Rw),19,1,54,5,4,5,4,5,4
846,106,360,486.93503,25.1,0,44.46666667,0,1,2436,4,3,GT-I9195,4.4.2(I9195XXUCNK1),19,1,53,5,2,5,3,3,2
153,9,360,549.0648,24.66666667,0,43.78333333,0,1,2442,5,3,D5803,4.4.4(suv3Rw),19,1,27,5,4,5,5,5,5
1137,127,360,245.5925,29.71666667,0,43.96666667,0,1,2443,4,3,D5803,4.4.4(suv3Rw),19,1,23,5,5,5,5,5,5
1511,142,360,63.67284,12.26666667,1,22.65,0,1,2445,5,4,D5803,4.4.4(suv3Rw),19,1,36,5,5,5,1,5,1
1539,145,360,558.5697,29.95,1,43.63333333,0,1,2446,5,4,SM-N9005,4.4.2(N9005XXUGNI4),19,1,25,4,5,5,5,5,5
974,121,360,360.16675,24.06666667,0,44.23333333,0,1,2447,4,3,D5803,4.4.4(suv3Rw),19,1,30,5,4,5,4,4,4
1523,144,360,235.5731,25.08333333,1,22.43333333,0,1,2450,5,4,D5803,4.4.4(suv3Rw),19,1,41,5,5,5,4,4,4
949,119,360,245.20485,29.8,0,43.96666667,0,1,2452,4,3,D5803,4.4.4(suv3Rw),19,1,30,5,4,5,4,4,4
582,70,360,400.15436,30,0,43.76666667,0,2,2453,3,4,HTC One X+,4.1.1(122573.16),16,1,18,5,4,5,5,4,5
855,109,360,533.8569,24.71666667,0,43.8,0,1,2454,4,3,GT-I9195,4.4.2(I9195XXUCNK1),19,0,14,3,3,5,3,4,4
1517,143,360,55.36135,12.08333333,0,21.81666667,0,1,2458,5,4,HTC One_M8,5.0.1(457188.4),21,1,47,5,5,5,4,4,4
1026,123,360,450.9093,25.08333333,0,44.46666667,0,1,2459,4,3,D5803,4.4.4(suv3Rw),19,1,24,5,4,5,4,4,4
1515,143,360,73.794685,8.833333333,0,22.7,0,1,2459,5,4,HTC One_M8,5.0.1(457188.4),21,1,47,5,5,5,3,5,3
474,53,360,391.91147,30.03333333,0,44.23333333,0,1,2465,5,4,D5803,4.4.4(suv3Rw),19,1,24,5,5,4,3,3,3
1045,124,240,55.091602,24.75,0,21.81666667,0,1,2466,4,3,D5803,4.4.4(suv3Rw),19,1,30,5,4,5,4,4,4
2072,181,360,474.00092,24.75,0,43.78333333,0,1,2466,5,1,GT-I9300,4.1.2(I9300XXELL4),19,1,19,5,4,4,4,4,4
835,105,360,360.42978,24.08333333,0,44.25,0,1,2469,2,3,D5803,4.4.4(suv3Rw),19,1,43,5,2,5,5,5,5
945,119,360,487.31445,25.06666667,0,44.46666667,0,1,2471,2,3,D5803,4.4.4(suv3Rw),19,1,30,5,4,4,4,4,4
1061,125,360,763.72705,24.61666667,0,43.46666667,0,1,2471,4,3,D5803,4.4.4(suv3Rw),19,1,30,5,4,5,4,4,4
1466,140,360,326.56033,29.65,0,43.93333333,0,1,2472,5,4,D5803,4.4.4(suv3Rw),19,1,40,3,5,5,5,5,5
536,64,360,1107.1755,30.06666667,1,45.35,0,2,2473,5,1,GT-I9195,4.4.2(I9195XXUCNK1),19,1,26,5,5,5,4,5,5
968,121,360,307.69067,29.71666667,0,43.96666667,0,1,2474,4,3,D5803,4.4.4(suv3Rw),19,1,30,5,4,5,4,4,4
185,14,360,491.21988,29.66666667,0,43.95,0,1,2474,5,4,GT-I9195,4.4.2(I9195XXUCNK1),19,1,28,5,3,4,3,4,4
847,107,360,703.2098,23.88333333,0,44.18333333,0,1,2476,4,3,D5803,4.4.4(suv3Rw),19,1,26,5,2,5,4,4,4
989,121,360,564.89246,24.65,0,43.78333333,0,1,2476,4,3,D5803,4.4.4(suv3Rw),19,1,30,5,4,5,4,4,4
853,108,360,245.66788,29.71666667,0,43.96666667,0,1,2483,4,3,Nexus 4,5.0.1(1602158),21,1,52,4,2,5,4,4,4
892,115,360,683.07196,24.71666667,0,43.8,0,1,2486,4,3,D5803,4.4.4(suv3Rw),19,0,27,5,4,4,3,4,4
1294,134,360,471.29892,25.06666667,1,44.46666667,0,1,2488,5,4,D5803,4.4.4(suv3Rw),19,1,26,5,5,5,5,5,5
837,105,360,435.95377,24.73333333,0,43.78333333,0,1,2492,2,3,D5803,4.4.4(suv3Rw),19,1,43,5,2,5,4,4,4
573,68,360,372.80423,25.25,0,44.13333333,0,2,2492,2,2,GT-I9195,4.4.2(I9195XXUCNK1),19,1,25,5,4,5,4,4,4
773,95,360,299.92767,30.06666667,0,44.23333333,0,1,2492,4,3,D5803,4.4.4(suv3Rw),19,1,19,5,3,4,2,4,3
947,119,360,735.7533,23.95,0,44.18333333,0,1,2496,4,3,D5803,4.4.4(suv3Rw),19,1,30,5,4,5,4,4,4
1139,128,360,607.00195,25.06666667,0,44.46666667,0,1,2497,4,3,D5803,4.4.4(suv3Rw),19,1,27,5,4,4,5,5,5
602,74,360,543.3906,24.73333333,0,43.78333333,0,1,2499,5,4,GT-I9300,4.1.2(I9300XXELL4),16,1,19,5,4,4,5,4,5
1828,174,360,667.2622,25.06666667,0,44.46666667,0,2,2500,4,3,SM-N9005,4.4.2(N9005XXUGNI4),19,1,50,5,4,5,4,4,4
1288,134,360,235.08699,29.66666667,0,21.81666667,0,1,2506,5,4,D5803,4.4.4(suv3Rw),19,1,26,5,5,5,3,4,4
1227,131,360,392.10132,30.11666667,0,44.3,0,1,2509,4,3,D5803,4.4.4(suv3Rw),19,1,27,5,3,5,4,4,4
1232,131,360,1105.5853,30.81666667,1,45.36666667,0,2,2509,4,3,D5803,4.4.4(suv3Rw),19,1,27,5,4,5,5,5,5
318,31,360,391.92084,30.08333333,0,44.21666667,0,1,2513,5,1,GT-I9195,4.4.2(I9195XXUCNK1),19,1,25,5,4,5,4,4,4
1823,173,360,660.2104,25.13333333,0,44.46666667,0,1,2515,4,3,GT-I9195,4.4.2(I9195XXUCNK4),19,1,31,5,4,5,3,4,4
1084,125,360,662.44556,24.68333333,0,43.78333333,0,1,2518,2,3,D5803,4.4.4(suv3Rw),19,1,30,5,4,5,4,4,4
1766,167,360,664.34607,25.08333333,0,44.46666667,0,1,2518,4,3,SM-N9005,4.4.2(N9005XXUGNI4),19,0,30,5,4,5,4,4,4
1901,180,360,281.4042,31,5,22.7,0,2,2518,5,4,GT-I9195,4.4.2(I9195XXUCNK1),19,1,25,5,3,5,1,3,2
990,121,360,654.60846,25.11666667,0,44.48333333,0,1,2519,4,3,D5803,4.4.4(suv3Rw),19,1,30,5,4,5,4,4,4
1000,122,360,307.64703,29.66666667,0,43.96666667,0,1,2519,4,3,D5803,4.4.4(suv3Rw),19,1,32,5,4,5,4,4,4
154,10,360,412.83966,30.06666667,6,43.96666667,0,1,2526,2,1,HTC One X+,4.1.1(122573.16),16,0,25,5,4,5,4,4,4
1433,138,360,92.012215,8.6,1,22.6,0,1,2529,5,4,Nexus 4,5.0.1(1602158),22,1,26,5,4,4,2,2,3
1007,122,240,115.56516,23.98333333,0,22.1,0,1,2530,2,3,D5803,4.4.4(suv3Rw),19,1,32,5,4,5,4,4,4
1098,126,360,307.05383,29.68333333,0,43.96666667,0,1,2531,4,3,D5803,4.4.4(suv3Rw),19,1,19,5,4,5,4,4,4
1171,129,360,373.80362,25.13333333,0,44.46666667,0,1,2535,4,3,D5803,4.4.4(suv3Rw),19,1,30,5,5,5,5,5,5
604,74,360,560.10156,30.08333333,2,45.03333333,0,1,2535,5,4,GT-I9195,4.4.2(I9195XXUCNK1),19,1,19,5,5,5,4,4,5
586,71,360,607.90063,25.35,1,44.23333333,1,2,2537,5,4,GT-I9300,4.1.2(I9300XXELL4),16,1,20,5,4,5,5,4,4
1110,126,360,392.28906,29.58333333,0,43.53333333,0,1,2538,4,3,D5803,4.4.4(suv3Rw),19,1,19,5,4,5,4,4,4
1191,130,360,629.6592,25.08333333,0,44.46666667,0,1,2538,4,3,D5803,4.4.4(suv3Rw),19,1,29,5,5,5,5,5,5
1087,125,360,494.12546,24.63333333,0,43.76666667,0,1,2540,2,3,D5803,4.4.4(suv3Rw),19,1,30,5,4,5,4,4,4
954,119,360,491.24097,29.73333333,0,43.96666667,0,1,2546,2,3,D5803,4.4.4(suv3Rw),19,1,30,5,4,5,4,4,4
1834,174,360,438.62296,24.93333333,0,44.13333333,0,2,2547,4,3,SM-N9005,4.4.2(N9005XXUGNI4),19,1,50,5,4,5,4,4,4
1215,131,360,735.2793,23.81666667,0,43.85,0,1,2548,2,3,D5803,4.4.4(suv3Rw),19,1,27,5,4,5,4,4,4
1444,139,360,73.827446,8.633333333,1,22.7,0,1,2548,5,4,D5803,4.4.4(suv3Rw),19,1,39,5,4,5,3,4,4
796,100,360,327.10538,29.68333333,0,43.96666667,0,1,2555,2,3,HTC One X+,4.1.1(122573.16),16,1,52,5,3,4,3,2,3
543,64,360,300.23163,30.03333333,0,44.2,0,1,2555,5,4,GT-I9195,4.4.2(I9195XXUCNK1),19,1,26,5,4,5,4,4,4
1240,131,360,413.11844,29.61666667,0,43.65,0,1,2557,2,3,D5803,4.4.4(suv3Rw),19,1,27,5,4,5,5,5,5
2074,181,360,230.72343,25.5,1,22.66666667,0,1,2559,5,1,GT-I9300,4.1.2(I9300XXELL4),19,1,19,4,3,3,2,4,3
404,44,360,423.72662,30.2,4,45.05,0,1,2560,5,4,GT-I9195,4.4.2(I9195XXUCNK1),19,1,22,5,5,5,4,5,4
1814,173,360,360.56116,24.08333333,0,44.26666667,0,1,2563,4,3,GT-I9195,4.4.2(I9195XXUCNK4),19,1,31,5,4,5,4,4,5
670,83,360,786.0325,25.13333333,0,44.46666667,0,1,2563,5,4,GT-I9300,4.1.2(I9300XXELL4),16,1,30,5,4,4,3,4,3
906,117,360,453.99234,25,0,44.13333333,0,1,2564,2,3,D5803,4.4.4(suv3Rw),19,0,29,5,4,5,4,4,4
371,39,360,154.42982,29.58333333,0,43.63333333,0,1,2564,4,4,SM-G900F,4.4.2(G900FXXU1ANG2),19,1,20,5,4,5,5,5,4
1223,131,360,653.47797,29.7,0,43.96666667,0,1,2565,2,3,D5803,4.4.4(suv3Rw),19,1,27,5,2,5,4,4,4
557,65,240,115.59558,24.11666667,0,22.1,0,2,2565,2,2,GT-I9300,4.1.2(I9300XXELL4),16,1,26,5,4,4,3,3,3
1272,134,360,659.4504,25.1,0,43.78333333,0,1,2566,4,1,D5803,4.4.4(suv3Rw),19,1,26,5,5,4,3,4,3
1708,162,360,109.790924,8.6,0,22.16666667,0,1,2568,4,4,ARCHOS 101G9,4.0.4(20130118.175432),15,0,50,4,2,5,3,4,3
678,86,360,705.9729,25,0,44.13333333,0,1,2568,4,3,D5803,4.4.4(suv3Rw),19,1,25,5,3,5,5,5,5
975,121,240,115.84933,23.95,0,22.1,0,1,2568,4,3,D5803,4.4.4(suv3Rw),19,1,30,5,4,5,4,4,4
1112,126,360,395.49658,25.06666667,0,44.46666667,0,1,2569,4,3,D5803,4.4.4(suv3Rw),19,1,19,5,4,5,5,5,5
259,24,360,723.3427,25.25,0,44.13333333,0,1,2571,3,1,HTC One X+,4.1.1(122573.16),16,1,23,5,3,5,3,4,3
1085,125,360,392.04202,30.08333333,0,44.26666667,0,1,2572,2,3,D5803,4.4.4(suv3Rw),19,1,30,5,4,5,4,4,4
940,119,360,224.19926,30.08333333,0,44.26666667,0,2,2572,4,3,D5803,4.4.4(suv3Rw),19,1,30,5,4,5,4,4,4
1038,124,360,1052.9951,30.18333333,1,45.65,0,2,2575,2,3,D5803,4.4.4(suv3Rw),19,1,30,5,4,5,4,4,4
876,112,360,224.17502,30.06666667,0,44.23333333,0,1,2576,4,3,D5803,4.4.4(suv3Rw),19,1,39,5,4,5,4,5,5
1263,133,360,655.99133,25.06666667,0,44.48333333,0,1,2576,4,3,SM-G900F,4.4.2(G900FXXU1ANG2),19,1,31,5,4,5,4,4,4
1017,123,360,558.6503,29.73333333,0,43.96666667,0,1,2577,4,3,D5803,4.4.4(suv3Rw),19,1,24,5,4,5,4,4,4
1212,130,360,305.69397,29.7,0,43.96666667,0,1,2578,2,3,D5803,4.4.4(suv3Rw),19,1,29,5,3,5,4,4,4
1725,164,360,529.6951,25.05,0,44.48333333,0,2,2578,2,3,HTC One_M8,5.0.1(457188.4),21,1,30,5,3,5,5,5,4
1040,124,240,115.408134,23.98333333,0,22.1,0,1,2579,4,3,D5803,4.4.4(suv3Rw),19,1,30,5,4,5,4,4,4
816,102,360,657.7976,25.31666667,1,45.2,0,2,2579,5,1,D5803,4.4.4(suv3Rw),19,1,19,5,3,5,4,5,4
1158,128,360,519.19037,29.7,0,43.96666667,0,1,2583,4,3,D5803,4.4.4(suv3Rw),19,1,27,5,4,5,4,4,4
334,34,360,833.41504,25.7,1,45.55,0,2,2583,4,4,SM-G900F,4.4.2(G900FXXU1ANG2),19,1,26,5,3,5,4,5,4
1239,131,360,660.88855,30.08333333,0,44.26666667,0,1,2585,4,3,D5803,4.4.4(suv3Rw),19,1,27,5,4,5,5,5,5
1059,125,360,451.92505,24.91666667,0,44.13333333,0,1,2588,4,3,D5803,4.4.4(suv3Rw),19,1,30,5,4,5,5,4,4
854,108,360,477.33875,25.11666667,0,44.46666667,0,1,2589,2,3,GT-I9195,4.4.2(I9195XXUCNK1),19,1,52,4,2,5,3,4,4
1815,173,240,115.81207,23.95,0,22.1,0,1,2594,4,3,GT-I9195,4.4.2(I9195XXUCNK4),19,1,31,5,4,5,3,4,4
980,121,240,54.970676,24.71666667,0,21.8,0,1,2601,4,3,D5803,4.4.4(suv3Rw),19,1,30,5,4,5,4,3,4
375,39,360,572.9158,29.73333333,0,43.96666667,0,1,2601,5,4,GT-I9195,4.4.2(I9195XXUCNK1),19,1,20,5,4,5,4,4,4
1762,166,360,471.8722,25.01666667,0,44.16666667,0,1,2602,2,3,Nexus 4,5.0.1(1602158),22,0,30,5,4,5,4,4,4
1111,126,360,730.85565,24.66666667,0,43.78333333,0,1,2602,4,3,D5803,4.4.4(suv3Rw),19,1,19,5,4,5,4,4,4
927,118,360,611.1785,25.43333333,1,44.85,0,1,2604,4,3,D5803,4.4.4(suv3Rw),19,1,35,5,4,5,4,4,4
440,49,360,731.0011,24.93333333,0,43.78333333,0,3,2605,4,2,HTC One X+,4.1.1(122573.16),16,1,24,5,3,3,4,4,3
1105,126,240,115.362366,24.13333333,0,22.26666667,0,1,2607,2,3,D5803,4.4.4(suv3Rw),19,1,19,5,4,5,4,4,4
1857,176,360,383.5177,29.73333333,0,43.96666667,0,1,2607,4,3,SM-N9005,4.4.2(N9005XXUGNI4),19,1,40,4,4,5,4,4,4
1565,148,360,391.87173,30.06666667,0,44.26666667,0,1,2609,4,4,GT-I9300,5.1.1(456c49d1b2),22,1,38,5,5,5,5,4,5
1875,179,360,1552.4111,30.01666667,0,44.2,0,1,2610,5,4,GT-I9195,4.4.2(I9195XXUCNK1),19,1,26,4,4,3,4,3,4
747,90,360,834.40436,25.9,1,44.9,0,2,2614,4,2,ARCHOS 101G9,4.0.4(20130118.175432),15,1,44,5,4,5,4,4,4
934,118,360,661.5214,30.1,0,44.26666667,0,1,2615,2,3,D5803,4.4.4(suv3Rw),19,1,35,5,4,5,4,4,4
1702,161,360,528.62866,25.06666667,0,43.8,0,1,2616,5,4,ARCHOS 101G9,4.0.4(20130118.175432),15,0,45,4,3,3,1,3,2
1121,127,360,900.54724,30.08333333,0,44.26666667,0,1,2619,4,3,D5803,4.4.4(suv3Rw),19,1,23,5,5,5,5,5,5
1138,127,360,204.81012,29.73333333,0,43.96666667,0,1,2620,2,3,D5803,4.4.4(suv3Rw),19,1,23,5,4,4,5,5,5
1415,138,360,74.75681,8.3,0,21.81666667,0,1,2621,4,4,Nexus 4,5.0.1(1602158),22,1,26,5,5,5,3,4,3
1556,147,360,1813.1174,25.13333333,0,44.48333333,0,1,2622,5,4,GT-I9300,5.1.1(456c49d1b2),22,1,28,5,4,4,5,4,5
879,113,240,114.42738,23.93333333,0,22.1,0,1,2624,2,3,D5803,4.4.4(suv3Rw),19,1,26,5,4,4,3,3,3
1063,125,360,900.66693,30.05,0,44.21666667,0,1,2624,4,3,D5803,4.4.4(suv3Rw),19,1,30,5,4,5,5,5,5
1074,125,360,487.629,25.03333333,0,44.45,0,1,2625,2,3,D5803,4.4.4(suv3Rw),19,1,30,5,4,5,4,4,4
1130,127,240,115.26938,23.95,0,22.1,0,1,2626,4,3,D5803,4.4.4(suv3Rw),19,1,23,5,4,4,4,4,3
1792,171,360,585.7438,25.05,0,44.46666667,0,1,2628,4,3,SM-G900F,5.0(G900FXXU1BOC2),21,1,42,5,4,5,3,4,4
1036,124,360,224.23976,30.05,0,44.2,0,1,2630,2,3,D5803,4.4.4(suv3Rw),19,1,30,5,4,5,4,4,4
827,103,360,359.90536,23.9,0,43.91666667,0,1,2639,4,3,GT-I9195,4.4.2(I9195XXUCNK1),19,1,19,5,3,5,5,4,5
1521,143,360,150.33151,29.8,0,21.81666667,0,1,2641,5,4,HTC One_M8,5.0.1(457188.4),21,1,47,3,5,5,5,5,5
1820,173,240,55.0919,24.73333333,0,21.8,0,1,2642,4,3,GT-I9195,4.4.2(I9195XXUCNK4),19,1,31,5,4,5,4,4,4
889,115,360,571.1213,29.68333333,0,43.96666667,0,1,2644,2,3,D5803,4.4.4(suv3Rw),19,0,27,5,4,5,4,5,4
676,85,360,392.29657,30.06666667,0,44.23333333,0,1,2646,2,3,GT-I9195,4.4.2(I9195XXUCNK1),19,1,26,5,5,5,4,4,4
886,115,360,582.0647,24.68333333,0,43.78333333,0,1,2654,4,3,D5803,4.4.4(suv3Rw),19,0,27,5,4,5,4,4,4
1120,127,360,517.7151,29.76666667,0,43.96666667,0,1,2658,4,3,D5803,4.4.4(suv3Rw),19,1,23,5,5,5,4,4,4
180,13,360,399.2326,30.11666667,0,44.26666667,0,1,2658,5,4,GT-I9195,4.4.2(I9195XXUCNK1),19,1,29,5,4,4,4,4,4
1764,166,360,728.6545,25.06666667,0,44.46666667,0,1,2660,4,3,Nexus 4,5.0.1(1602158),22,0,30,5,4,5,4,4,4
887,115,360,653.19006,29.75,0,43.96666667,0,1,2663,4,3,D5803,4.4.4(suv3Rw),19,0,27,5,4,5,3,4,4
1053,125,360,391.823,30.1,0,44.26666667,0,1,2666,2,3,D5803,4.4.4(suv3Rw),19,1,30,5,4,5,4,4,4
1672,157,360,66.419815,29.65,0,21.83333333,0,1,2668,5,4,Nexus 4,5.1.1(478106bf5f),22,0,30,5,3,4,3,3,3
1048,124,360,205.05992,29.76666667,0,43.96666667,0,1,2669,2,3,D5803,4.4.4(suv3Rw),19,1,30,5,4,5,4,3,4
1788,170,360,728.2986,23.91666667,0,44.18333333,0,1,2673,4,3,SM-G900F,5.0(G900FXXU1BOC2),21,1,29,5,4,5,4,4,4
1860,177,360,400.7828,30,0,44.11666667,0,1,2673,4,3,SM-N9005,4.4.2(N9005XXUGNI4),19,1,17,5,4,5,4,4,4
890,115,360,301.90765,30.11666667,0,44.3,0,1,2676,4,3,D5803,4.4.4(suv3Rw),19,0,27,5,4,4,3,4,3
